open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,volume,daily_return,cumulative_return,portfolio_value,peak,drawdown
170.99,167.76,172.35,167.12,14696.0,248042528.0,2020,9,2,15,0,2020-09-02 15:00,14696.0,-0.019978969505783484,-0.21016949152542375,78983.05084745762,132532.95668549906,-0.4040497335701599
167.9,170.09,172.56,164.28,25847.0,437472224.0,2020,9,3,15,0,2020-09-03 15:00,25847.0,0.013888888888889062,-0.19919962335216557,80080.03766478345,132532.95668549906,-0.3957726465364119
166.78,174.53,182.3,166.78,34315.0,606661824.0,2020,9,4,15,0,2020-09-04 15:00,34315.0,0.026103827385501877,-0.17829566854990564,82170.43314500943,132532.95668549906,-0.37999999999999984
170.4,163.52,172.8,163.52,28282.0,473534240.0,2020,9,7,15,0,2020-09-07 15:00,28282.0,-0.06308371053687045,-0.23013182674199606,76986.8173258004,132532.95668549906,-0.4191119005328595
163.51,160.86,163.51,160.01,14651.0,236398576.0,2020,9,8,15,0,2020-09-08 15:00,14651.0,-0.016267123287671215,-0.24265536723163827,75734.46327683618,132532.95668549906,-0.42856127886323253
159.0,160.68,165.9,155.0,22428.0,359860672.0,2020,9,9,15,0,2020-09-09 15:00,22428.0,-0.0011189854531891141,-0.24350282485875696,75649.7175141243,132532.95668549906,-0.4292007104795736
162.0,157.58,165.77,157.33,14548.0,235198496.0,2020,9,10,15,0,2020-09-10 15:00,14548.0,-0.019293004729897922,-0.2580979284369114,74190.20715630887,132532.95668549906,-0.4402131438721135
158.07,161.96,162.89,155.55,13741.0,219382544.0,2020,9,11,15,0,2020-09-11 15:00,13741.0,0.027795405508313165,-0.23747645951035778,76252.35404896422,132532.95668549906,-0.4246536412078153
164.0,164.72,167.5,163.0,15502.0,256600960.0,2020,9,14,15,0,2020-09-14 15:00,15502.0,0.017041244751790474,-0.22448210922787193,77551.7890772128,132532.95668549906,-0.4148490230905862
163.5,169.34,170.87,161.26,21914.0,366601504.0,2020,9,15,15,0,2020-09-15 15:00,21914.0,0.028047595920349666,-0.20273069679849343,79726.93032015066,132532.95668549906,-0.39843694493783305
167.0,166.77,170.55,165.39,14205.0,237916832.0,2020,9,16,15,0,2020-09-16 15:00,14205.0,-0.015176567851659328,-0.2148305084745763,78516.94915254237,132532.95668549906,-0.4075666074600356
166.76,174.22,178.0,163.78,30093.0,518489568.0,2020,9,17,15,0,2020-09-17 15:00,30093.0,0.0446723031720333,-0.1797551789077213,82024.48210922787,132532.95668549906,-0.381101243339254
173.0,174.26,176.5,172.01,16299.0,283449984.0,2020,9,18,15,0,2020-09-18 15:00,16299.0,0.000229594765239316,-0.1795668549905839,82043.3145009416,132532.95668549906,-0.38095914742451165
173.99,170.77,176.88,169.5,14331.0,246903264.0,2020,9,21,15,0,2020-09-21 15:00,14331.0,-0.020027545047629824,-0.19599811676082857,80400.18832391714,132532.95668549906,-0.39335701598579037
169.98,167.65,170.71,166.68,10238.0,172589088.0,2020,9,22,15,0,2020-09-22 15:00,10238.0,-0.018270187972126317,-0.2106873822975518,78931.26177024482,132532.95668549906,-0.4044404973357016
168.03,170.75,172.9,167.04,13194.0,224991488.0,2020,9,23,15,0,2020-09-23 15:00,13194.0,0.018490903668356706,-0.19609227871939738,80390.77212806026,132532.95668549906,-0.39342806394316165
169.0,164.51,170.67,164.01,11288.0,188412128.0,2020,9,24,15,0,2020-09-24 15:00,11288.0,-0.03654465592972189,-0.22547080979284373,77452.91902071562,132532.95668549906,-0.4155950266429841
165.0,162.45,165.77,161.52,8240.0,134494752.0,2020,9,25,15,0,2020-09-25 15:00,8240.0,-0.01252203513464234,-0.23516949152542377,76483.05084745762,132532.95668549906,-0.4229129662522203
162.45,156.88,163.42,156.5,10276.0,163307680.0,2020,9,28,15,0,2020-09-28 15:00,10276.0,-0.03428747306863644,-0.2613935969868173,73860.64030131827,132532.95668549906,-0.4426998223801065
157.9,161.36,162.58,157.02,8755.0,140840144.0,2020,9,29,15,0,2020-09-29 15:00,8755.0,0.02855685874553804,-0.24030131826741985,75969.86817325802,132532.95668549906,-0.4267850799289519
162.11,160.19,163.5,159.8,6035.0,97405880.0,2020,9,30,15,0,2020-09-30 15:00,6035.0,-0.007250867625186008,-0.2458097928436911,75419.02071563089,132532.95668549906,-0.4309413854351687
164.0,163.73,164.98,163.07,6987.0,114628816.0,2020,10,9,15,0,2020-10-09 15:00,6987.0,0.0220987577252012,-0.22914312617702448,77085.68738229755,132532.95668549906,-0.41836589698046184
164.94,174.3,175.65,164.03,20653.0,354017696.0,2020,10,12,15,0,2020-10-12 15:00,20653.0,0.06455750320649867,-0.17937853107344615,82062.14689265538,132532.95668549906,-0.38081705150976897
174.3,171.9,174.3,170.66,12733.0,218964464.0,2020,10,13,15,0,2020-10-13 15:00,12733.0,-0.013769363166953541,-0.19067796610169474,80932.20338983052,132532.95668549906,-0.389342806394316
171.0,168.35,172.74,168.28,9564.0,161956272.0,2020,10,14,15,0,2020-10-14 15:00,9564.0,-0.020651541593949996,-0.20739171374764576,79260.82862523543,132532.95668549906,-0.4019538188277085
167.98,169.17,175.0,167.69,14965.0,257138992.0,2020,10,15,15,0,2020-10-15 15:00,14965.0,0.0048708048708048235,-0.20353107344632748,79646.89265536725,132532.95668549906,-0.3990408525754883
170.49,171.4,173.98,170.0,12265.0,210804064.0,2020,10,16,15,0,2020-10-16 15:00,12265.0,0.013182006265886503,-0.19303201506591305,80696.7984934087,132532.95668549906,-0.3911190053285965
172.2,182.71,186.37,172.2,35739.0,647545216.0,2020,10,19,15,0,2020-10-19 15:00,35739.0,0.06598599766627777,-0.1397834274952915,86021.65725047085,132532.95668549906,-0.35094138543516845
181.45,182.96,185.88,178.53,20336.0,368933504.0,2020,10,20,15,0,2020-10-20 15:00,20336.0,0.0013682885446884008,-0.13860640301318217,86139.35969868179,132532.95668549906,-0.350053285968028
182.69,186.4,187.01,178.3,25549.0,469257184.0,2020,10,21,15,0,2020-10-21 15:00,25549.0,0.018801923917796337,-0.12241054613935909,87758.9453860641,132532.95668549906,-0.3378330373001771
186.0,179.18,189.98,179.08,22442.0,414769856.0,2020,10,22,15,0,2020-10-22 15:00,22442.0,-0.03873390557939915,-0.15640301318267358,84359.69868173264,132532.95668549906,-0.3634813499111896
179.51,172.01,180.2,172.01,21282.0,373336864.0,2020,10,23,15,0,2020-10-23 15:00,21282.0,-0.04001562674405634,-0.19016007532956636,80983.99246704337,132532.95668549906,-0.388952042628774
170.02,169.8,172.9,166.56,12594.0,214092032.0,2020,10,26,15,0,2020-10-26 15:00,12594.0,-0.012848090227312259,-0.20056497175141186,79943.50282485882,132532.95668549906,-0.39680284191829435
169.88,187.43,190.39,168.88,29218.0,525108704.0,2020,10,27,15,0,2020-10-27 15:00,29218.0,0.10382803297997634,-0.11756120527306912,88243.8794726931,132532.95668549906,-0.334174067495559
187.0,183.89,190.04,182.72,20885.0,388663712.0,2020,10,28,15,0,2020-10-28 15:00,20885.0,-0.01888705116576861,-0.13422787193973584,86577.21280602642,132532.95668549906,-0.34674955595026596
181.02,183.12,186.82,181.0,17467.0,321515616.0,2020,10,29,15,0,2020-10-29 15:00,17467.0,-0.004187285877426672,-0.1378531073446322,86214.68926553678,132532.95668549906,-0.34948490230905815
183.43,187.08,193.88,183.43,30452.0,576442880.0,2020,10,30,15,0,2020-10-30 15:00,30452.0,0.02162516382699864,-0.11920903954802209,88079.09604519779,132532.95668549906,-0.33541740674955556
187.01,184.11,193.38,181.08,20267.0,377113856.0,2020,11,2,15,0,2020-11-02 15:00,20267.0,-0.01587556125721612,-0.13319209039547963,86680.79096045204,132532.95668549906,-0.34596802841918245
185.95,184.92,190.66,183.03,20357.0,380681728.0,2020,11,3,15,0,2020-11-03 15:00,20357.0,0.004399543751018253,-0.12937853107344588,87062.14689265541,132532.95668549906,-0.34309058614564797
186.0,178.93,187.93,178.0,20865.0,379571008.0,2020,11,4,15,0,2020-11-04 15:00,20865.0,-0.03239238589660387,-0.1575800376647829,84241.99623352171,132532.95668549906,-0.36436944937832993
182.0,183.38,184.63,179.13,14508.0,264304848.0,2020,11,5,15,0,2020-11-05 15:00,14508.0,0.024870060917677295,-0.13662900188323868,86337.09981167613,132532.95668549906,-0.3485612788632323
183.3,188.7,192.15,182.66,23664.0,445176000.0,2020,11,6,15,0,2020-11-06 15:00,23664.0,0.02901079725160871,-0.11158192090395425,88841.80790960457,132532.95668549906,-0.32966252220248626
190.02,197.18,202.99,190.0,37004.0,727637120.0,2020,11,9,15,0,2020-11-09 15:00,37004.0,0.044939056703762637,-0.07165725047080918,92834.27495291908,132532.95668549906,-0.2995381882770866
193.22,188.35,193.22,187.5,24907.0,473495392.0,2020,11,10,15,0,2020-11-10 15:00,24907.0,-0.04478141799371138,-0.11322975517890721,88677.02448210928,132532.95668549906,-0.3309058614564827
186.0,179.0,188.29,179.0,18596.0,340231136.0,2020,11,11,15,0,2020-11-11 15:00,18596.0,-0.049641624634988,-0.15725047080979226,84274.95291902077,132532.95668549906,-0.3641207815275307
181.0,181.08,183.68,179.51,10089.0,182876832.0,2020,11,12,15,0,2020-11-12 15:00,10089.0,0.01162011173184374,-0.1474576271186433,85254.23728813567,132532.95668549906,-0.356731793960923
180.0,179.2,181.79,175.8,10575.0,189170816.0,2020,11,13,15,0,2020-11-13 15:00,10575.0,-0.010382151535233142,-0.15630885122410476,84369.11487758953,132532.95668549906,-0.36341030195381824
179.58,173.32,182.18,172.51,15178.0,266345072.0,2020,11,16,15,0,2020-11-16 15:00,15178.0,-0.03281250000000002,-0.18399246704331385,81600.75329566862,132532.95668549906,-0.3842984014209586
174.0,171.0,175.0,167.11,13862.0,235107824.0,2020,11,17,15,0,2020-11-17 15:00,13862.0,-0.013385645049619144,-0.1949152542372874,80508.47457627126,132532.95668549906,-0.3925399644760208
170.77,170.32,172.99,168.08,8903.0,151845824.0,2020,11,18,15,0,2020-11-18 15:00,8903.0,-0.003976608187134523,-0.1981167608286245,80188.32391713755,132532.95668549906,-0.39495559502664246
169.0,171.17,172.5,166.71,7527.0,128333448.0,2020,11,19,15,0,2020-11-19 15:00,7527.0,0.004990605918271385,-0.19411487758945323,80588.51224105468,132532.95668549906,-0.3919360568383654
171.5,169.77,173.3,169.47,6598.0,112634072.0,2020,11,20,15,0,2020-11-20 15:00,6598.0,-0.008179003330022638,-0.20070621468926475,79929.37853107353,132532.95668549906,-0.3969094138543511
168.65,168.88,170.67,166.78,7563.0,127418448.0,2020,11,23,15,0,2020-11-23 15:00,7563.0,-0.005242386758555817,-0.20489642184557366,79510.35781544264,132532.95668549906,-0.40007104795737064
168.88,169.62,172.84,168.66,8907.0,152141472.0,2020,11,24,15,0,2020-11-24 15:00,8907.0,0.004381809568924755,-0.20141242937853032,79858.75706214696,132532.95668549906,-0.39744227353463535
169.62,166.91,170.31,166.81,7338.0,123318432.0,2020,11,25,15,0,2020-11-25 15:00,7338.0,-0.015976889517745563,-0.21417137476459436,78582.86252354056,132532.95668549906,-0.4070692717584364
166.92,163.0,168.37,162.82,9455.0,155403088.0,2020,11,26,15,0,2020-11-26 15:00,9455.0,-0.023425798334431702,-0.23258003766478264,76741.99623352174,132532.95668549906,-0.4209591474245109
162.0,163.99,164.78,161.24,6676.0,108867920.0,2020,11,27,15,0,2020-11-27 15:00,6676.0,0.006073619631902005,-0.22791902071562997,77208.097928437,132532.95668549906,-0.4174422735346352
165.0,166.28,168.66,164.1,9071.0,151069920.0,2020,11,30,15,0,2020-11-30 15:00,9071.0,0.013964266113787316,-0.21713747645950954,78286.25235404905,132532.95668549906,-0.40930728241562986
165.03,166.43,167.78,165.03,6502.0,108237624.0,2020,12,1,15,0,2020-12-01 15:00,6502.0,0.000902092855424641,-0.21643126177024397,78356.8738229756,132532.95668549906,-0.40877442273534575
166.76,170.0,171.69,166.76,11446.0,194472000.0,2020,12,2,15,0,2020-12-02 15:00,11446.0,0.021450459652706755,-0.19962335216572424,80037.66478342758,132532.95668549906,-0.39609236234458195
168.9,167.92,169.99,167.01,8249.0,138625280.0,2020,12,3,15,0,2020-12-03 15:00,8249.0,-0.012235294117647122,-0.2094161958568731,79058.38041431269,132532.95668549906,-0.4034813499111895
167.99,166.42,169.85,166.01,6733.0,112593680.0,2020,12,4,15,0,2020-12-04 15:00,6733.0,-0.008932825154835622,-0.21647834274952849,78352.16572504715,132532.95668549906,-0.4088099467140315
168.36,166.66,170.89,166.55,6808.0,114713880.0,2020,12,7,15,0,2020-12-07 15:00,6808.0,0.0014421343588510993,-0.21534839924670357,78465.16007532964,132532.95668549906,-0.40795737122557674
166.1,161.0,168.5,160.0,14693.0,240452048.0,2020,12,8,15,0,2020-12-08 15:00,14693.0,-0.03396135845433812,-0.24199623352165645,75800.37664783436,132532.95668549906,-0.42806394316163343
161.0,159.0,162.45,158.33,8341.0,133898304.0,2020,12,9,15,0,2020-12-09 15:00,8341.0,-0.012422360248447228,-0.25141242937853026,74858.75706214698,132532.95668549906,-0.435168738898756
159.12,158.6,161.83,158.19,6805.0,108771408.0,2020,12,10,15,0,2020-12-10 15:00,6805.0,-0.002515723270440251,-0.25329566854990504,74670.43314500949,132532.95668549906,-0.4365896980461806
162.0,163.22,165.0,160.3,11217.0,182297616.0,2020,12,11,15,0,2020-12-11 15:00,11217.0,0.02912988650693582,-0.23154425612052643,76845.57438794736,132532.95668549906,-0.4201776198934274
162.0,160.43,163.0,159.0,6873.0,110229344.0,2020,12,14,15,0,2020-12-14 15:00,6873.0,-0.017093493444430785,-0.2446798493408654,75532.01506591347,132532.95668549906,-0.4300888099467133
160.5,159.25,160.96,158.84,5062.0,80839624.0,2020,12,15,15,0,2020-12-15 15:00,5062.0,-0.007355232811818269,-0.25023540489642093,74976.4595103579,132532.95668549906,-0.43428063943161566
159.25,157.63,159.6,157.01,6474.0,102270520.0,2020,12,16,15,0,2020-12-16 15:00,6474.0,-0.010172684458398806,-0.2578625235404888,74213.74764595112,132532.95668549906,-0.44003552397868495
156.13,158.15,158.51,154.1,9600.0,149935504.0,2020,12,17,15,0,2020-12-17 15:00,9600.0,0.0032988644293598934,-0.25541431261770153,74458.56873822985,132532.95668549906,-0.438188277087033
159.68,159.66,162.5,158.69,7365.0,118042168.0,2020,12,18,15,0,2020-12-18 15:00,7365.0,0.009547897565602259,-0.24830508474576185,75169.49152542381,132532.95668549906,-0.4328241563055056
160.5,162.06,163.6,157.66,7971.0,129172224.0,2020,12,21,15,0,2020-12-21 15:00,7971.0,0.0150319428786172,-0.23700564971751314,76299.43502824868,132532.95668549906,-0.4242984014209584
162.0,157.98,163.5,157.58,7143.0,114812480.0,2020,12,22,15,0,2020-12-22 15:00,7143.0,-0.025175860792299276,-0.2562146892655358,74378.53107344641,132532.95668549906,-0.4387921847246885
156.56,158.0,159.94,155.17,8206.0,128919024.0,2020,12,23,15,0,2020-12-23 15:00,8206.0,0.00012659830358274782,-0.2561205273069671,74387.94726930329,132532.95668549906,-0.4387211367673173
158.0,155.02,159.77,154.55,7530.0,117707952.0,2020,12,24,15,0,2020-12-24 15:00,7530.0,-0.01886075949367083,-0.27015065913370906,72984.93408662909,132532.95668549906,-0.4493072824156299
154.99,149.5,155.9,149.48,11791.0,178179488.0,2020,12,25,15,0,2020-12-25 15:00,11791.0,-0.035608308605341255,-0.2961393596986809,70386.0640301319,132532.95668549906,-0.4689165186500882
149.29,137.01,149.5,137.0,18505.0,259053264.0,2020,12,28,15,0,2020-12-28 15:00,18505.0,-0.08354515050167233,-0.3549435028248581,64505.64971751419,132532.95668549906,-0.5132859680284186
136.96,137.78,140.51,136.08,9415.0,130509344.0,2020,12,29,15,0,2020-12-29 15:00,9415.0,0.005620027735201871,-0.35131826741996164,64868.17325800384,132532.95668549906,-0.5105506216696265
139.49,141.39,144.0,138.0,8466.0,119320440.0,2020,12,30,15,0,2020-12-30 15:00,8466.0,0.026201190303382083,-0.3343220338983044,66567.79661016956,132532.95668549906,-0.49772646536412024
141.3,146.78,147.2,140.8,9879.0,143369600.0,2020,12,31,15,0,2020-12-31 15:00,9879.0,0.038121507885989114,-0.30894538606402944,69105.46139359706,132532.95668549906,-0.47857904085257497
146.78,147.58,149.0,145.0,8975.0,131911440.0,2021,1,4,15,0,2021-01-04 15:00,8975.0,0.005450333832947241,-0.30517890772127987,69482.10922787202,132532.95668549906,-0.4757371225577259
146.88,152.95,154.49,146.44,14799.0,224699808.0,2021,1,5,15,0,2021-01-05 15:00,14799.0,0.03638704431494766,-0.27989642184557373,72010.35781544262,132532.95668549906,-0.45666074600355194
151.01,150.1,156.0,149.11,10384.0,157656608.0,2021,1,6,15,0,2021-01-06 15:00,10384.0,-0.01863354037267073,-0.2933145009416189,70668.54990583811,132532.95668549906,-0.4667850799289515
149.78,143.25,149.98,141.51,10810.0,156404576.0,2021,1,7,15,0,2021-01-07 15:00,10810.0,-0.04563624250499665,-0.32556497175141175,67443.50282485882,132532.95668549906,-0.4911190053285963
143.9,146.48,147.46,142.0,6876.0,100091952.0,2021,1,8,15,0,2021-01-08 15:00,6876.0,0.022547993019197188,-0.31035781544256047,68964.21845574395,132532.95668549906,-0.47964476021314334
145.51,152.12,155.99,145.4,13277.0,203070112.0,2021,1,11,15,0,2021-01-11 15:00,13277.0,0.038503549972692674,-0.2838041431261762,71619.58568738238,132532.95668549906,-0.45960923623445765
150.59,152.33,154.43,149.5,8258.0,125728800.0,2021,1,12,15,0,2021-01-12 15:00,8258.0,0.0013804890875626086,-0.2828154425612043,71718.45574387957,132532.95668549906,-0.4588632326820596
151.93,149.61,153.55,147.1,11165.0,166817184.0,2021,1,13,15,0,2021-01-13 15:00,11165.0,-0.01785597059016608,-0.2956214689265527,70437.85310734472,132532.95668549906,-0.4685257548845464
147.6,159.73,163.96,147.6,28150.0,446309216.0,2021,1,14,15,0,2021-01-14 15:00,28150.0,0.06764253726355163,-0.24797551789077132,75202.44821092287,132532.95668549906,-0.4325754884547063
159.0,155.1,162.5,153.96,17419.0,273870656.0,2021,1,15,15,0,2021-01-15 15:00,17419.0,-0.02898641457459461,-0.26977401129943424,73022.59887005658,132532.95668549906,-0.44902309058614504
154.0,154.89,158.5,151.0,11489.0,178673008.0,2021,1,18,15,0,2021-01-18 15:00,11489.0,-0.0013539651837524147,-0.27076271186440604,72923.7288135594,132532.95668549906,-0.44976909413854294
153.35,150.18,158.96,150.06,14257.0,219647280.0,2021,1,19,15,0,2021-01-19 15:00,14257.0,-0.030408677125701944,-0.29293785310734377,70706.21468926562,132532.95668549906,-0.46650088809946655
148.3,144.4,149.08,143.43,21516.0,313031808.0,2021,1,20,15,0,2021-01-20 15:00,21516.0,-0.038487148754827505,-0.3201506591337091,67984.93408662909,132532.95668549906,-0.48703374777975067
151.0,170.0,172.0,151.0,51861.0,855545600.0,2021,1,21,15,0,2021-01-21 15:00,51861.0,0.17728531855955665,-0.19962335216572413,80037.6647834276,132532.95668549906,-0.39609236234458184
166.1,162.36,169.0,161.8,27149.0,446876704.0,2021,1,22,15,0,2021-01-22 15:00,27149.0,-0.04494117647058815,-0.2355932203389821,76440.6779661018,132532.95668549906,-0.42323268206039
161.2,172.78,174.75,158.48,35698.0,606605312.0,2021,1,25,15,0,2021-01-25 15:00,35698.0,0.06417836905641772,-0.18653483992466957,81346.51600753305,132532.95668549906,-0.3862166962699815
172.4,171.01,180.79,170.4,27876.0,489800096.0,2021,1,26,15,0,2021-01-26 15:00,27876.0,-0.01024424123162404,-0.19486817325800287,80513.1826741997,132532.95668549906,-0.39250444049733507
171.72,165.62,175.09,163.71,19001.0,317162880.0,2021,1,27,15,0,2021-01-27 15:00,19001.0,-0.03151862464183375,-0.22024482109227783,77975.51789077221,132532.95668549906,-0.41165186500888035
161.1,166.0,172.24,161.1,14777.0,247506704.0,2021,1,28,15,0,2021-01-28 15:00,14777.0,0.0022944088878154023,-0.21845574387947186,78154.42561205282,132532.95668549906,-0.41030195381882706
166.59,153.6,167.99,152.0,22357.0,352210464.0,2021,1,29,15,0,2021-01-29 15:00,22357.0,-0.07469879518072298,-0.27683615819208973,72316.38418079102,132532.95668549906,-0.45435168738898707
150.5,150.99,156.54,149.35,12075.0,182100416.0,2021,2,1,15,0,2021-02-01 15:00,12075.0,-0.016992187499999867,-0.28912429378531,71087.570621469,132532.95668549906,-0.46362344582593196
151.99,147.69,152.5,147.09,10891.0,161694576.0,2021,2,2,15,0,2021-02-02 15:00,10891.0,-0.021855752036558762,-0.3046610169491518,69533.89830508482,132532.95668549906,-0.4753463587921842
147.44,144.13,149.97,144.1,10165.0,148304544.0,2021,2,3,15,0,2021-02-03 15:00,10165.0,-0.024104543300155767,-0.32142184557438724,67857.81544256127,132532.95668549906,-0.48799289520426237
143.94,141.06,145.75,138.28,12687.0,178938784.0,2021,2,4,15,0,2021-02-04 15:00,12687.0,-0.021300215083605023,-0.33587570621468854,66412.42937853115,132532.95668549906,-0.49889875666074546
141.34,137.89,143.6,137.81,7471.0,104680848.0,2021,2,5,15,0,2021-02-05 15:00,7471.0,-0.02247270664965273,-0.3508003766478336,64919.96233521664,132532.95668549906,-0.5101598579040848
138.0,138.91,139.88,136.12,7839.0,108578728.0,2021,2,8,15,0,2021-02-08 15:00,7839.0,0.007397200667198511,-0.3459981167608279,65400.18832391721,132532.95668549906,-0.5065364120781521
