open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,volume,return
121.66,120.62,123.99,120.25,9663.0,118088688.0,2021,7,16,15,0,2021-07-16 15:00,9663.0,0.008548413611704686
122.59,116.8,122.61,116.56,10021.0,118561056.0,2021,7,19,15,0,2021-07-19 15:00,10021.0,0.047230606085325116
112.0,108.32,113.0,106.6,40890.0,448049216.0,2021,7,20,15,0,2021-07-20 15:00,40890.0,0.03285714285714292
108.91,107.46,109.08,107.28,33505.0,362095776.0,2021,7,21,15,0,2021-07-21 15:00,33505.0,0.013313745294279707
108.17,110.92,111.2,105.38,47764.0,518932800.0,2021,7,22,15,0,2021-07-22 15:00,47764.0,-0.025422945363779235
106.6,102.27,107.01,101.12,50170.0,519392384.0,2021,7,23,15,0,2021-07-23 15:00,50170.0,0.04061913696060036
100.99,102.41,103.64,97.0,37971.0,381138368.0,2021,7,26,15,0,2021-07-26 15:00,37971.0,-0.014060798098821683
102.0,108.8,119.6,101.02,98684.0,1091023616.0,2021,7,27,15,0,2021-07-27 15:00,98684.0,-0.06666666666666664
106.65,100.63,107.98,99.9,48436.0,498055040.0,2021,7,28,15,0,2021-07-28 15:00,48436.0,0.05644631973745907
102.88,102.47,105.88,100.18,44103.0,455158368.0,2021,7,29,15,0,2021-07-29 15:00,44103.0,0.003985225505443202
98.0,100.14,104.02,97.5,40064.0,403162976.0,2021,7,30,15,0,2021-07-30 15:00,40064.0,-0.021836734693877556
99.87,106.31,106.66,98.15,43810.0,454737280.0,2021,8,2,15,0,2021-08-02 15:00,43810.0,-0.06448382897767095
106.12,103.3,107.86,102.42,30316.0,316578688.0,2021,8,3,15,0,2021-08-03 15:00,30316.0,0.02657369016208073
102.99,104.3,106.21,102.97,24911.0,261299408.0,2021,8,4,15,0,2021-08-04 15:00,24911.0,-0.012719681522477932
103.0,112.38,118.97,100.79,78932.0,872776448.0,2021,8,5,15,0,2021-08-05 15:00,78932.0,-0.0910679611650485
112.8,108.89,116.55,107.72,45131.0,497752416.0,2021,8,6,15,0,2021-08-06 15:00,45131.0,0.03466312056737586
105.86,105.34,106.88,104.0,30564.0,321967648.0,2021,8,9,15,0,2021-08-09 15:00,30564.0,0.004912148120158662
105.33,104.44,106.68,102.9,29458.0,307603456.0,2021,8,10,15,0,2021-08-10 15:00,29458.0,0.00844963448210387
104.0,103.65,104.9,102.56,19898.0,205951408.0,2021,8,11,15,0,2021-08-11 15:00,19898.0,0.003365384615384561
102.2,103.65,106.31,101.91,28336.0,295726496.0,2021,8,12,15,0,2021-08-12 15:00,28336.0,-0.014187866927592982
103.0,99.71,103.0,99.5,34106.0,343214784.0,2021,8,13,15,0,2021-08-13 15:00,34106.0,0.03194174757281559
99.35,99.75,101.78,98.3,17343.0,173306560.0,2021,8,16,15,0,2021-08-16 15:00,17343.0,-0.004026170105687022
99.75,98.8,102.32,98.8,21919.0,219552448.0,2021,8,17,15,0,2021-08-17 15:00,21919.0,0.009523809523809552
98.39,98.16,99.53,97.81,15468.0,152267424.0,2021,8,18,15,0,2021-08-18 15:00,15468.0,0.0023376359386116877
97.98,98.61,100.5,97.85,14508.0,143568096.0,2021,8,19,15,0,2021-08-19 15:00,14508.0,-0.006429883649724387
99.47,99.9,101.18,98.5,21193.0,211536832.0,2021,8,20,15,0,2021-08-20 15:00,21193.0,-0.004322911430582154
100.05,100.48,100.88,98.33,20746.0,207301008.0,2021,8,23,15,0,2021-08-23 15:00,20746.0,-0.004297851074462837
100.9,98.7,100.9,98.58,23921.0,237314640.0,2021,8,24,15,0,2021-08-24 15:00,23921.0,0.021803766105054537
99.5,98.25,99.53,97.6,15261.0,150285792.0,2021,8,25,15,0,2021-08-25 15:00,15261.0,0.01256281407035176
98.2,91.6,98.88,91.6,41502.0,392202976.0,2021,8,26,15,0,2021-08-26 15:00,41502.0,0.06720977596741352
91.41,91.41,92.5,90.8,14317.0,131028576.0,2021,8,27,15,0,2021-08-27 15:00,14317.0,0.0
91.28,92.86,94.78,91.02,17221.0,160415120.0,2021,8,30,15,0,2021-08-30 15:00,17221.0,-0.01730937773882557
92.06,88.66,92.75,87.29,23687.0,210334576.0,2021,8,31,15,0,2021-08-31 15:00,23687.0,0.03693243536823817
88.66,89.6,89.82,86.89,16226.0,143529616.0,2021,9,1,15,0,2021-09-01 15:00,16226.0,-0.010602300924881545
89.26,88.18,89.85,87.63,12621.0,111536072.0,2021,9,2,15,0,2021-09-02 15:00,12621.0,0.012099484651579635
88.4,91.41,94.35,88.19,20776.0,189801840.0,2021,9,3,15,0,2021-09-03 15:00,20776.0,-0.034049773755656
90.89,91.6,93.22,90.01,17111.0,157089392.0,2021,9,6,15,0,2021-09-06 15:00,17111.0,-0.0078116404444932746
91.32,90.64,92.3,90.04,14536.0,131912024.0,2021,9,7,15,0,2021-09-07 15:00,14536.0,0.00744634253175638
90.65,92.61,92.96,90.48,17232.0,158473088.0,2021,9,8,15,0,2021-09-08 15:00,17232.0,-0.02162162162162155
92.55,90.3,92.55,90.18,14064.0,127866800.0,2021,9,9,15,0,2021-09-09 15:00,14064.0,0.024311183144246355
90.3,91.74,92.69,89.51,20270.0,185152144.0,2021,9,10,15,0,2021-09-10 15:00,20270.0,-0.015946843853820572
91.5,89.62,91.5,89.35,15098.0,135913168.0,2021,9,13,15,0,2021-09-13 15:00,15098.0,0.020546448087431644
89.6,88.5,90.36,88.36,13118.0,117231600.0,2021,9,14,15,0,2021-09-14 15:00,13118.0,0.012276785714285652
88.31,86.16,89.03,85.81,18888.0,163894400.0,2021,9,15,15,0,2021-09-15 15:00,18888.0,0.024346053674555605
86.2,85.06,86.88,85.02,12858.0,110162936.0,2021,9,16,15,0,2021-09-16 15:00,12858.0,0.013225058004640378
85.8,85.88,86.14,84.63,12023.0,102704144.0,2021,9,17,15,0,2021-09-17 15:00,12023.0,-0.0009324009324009126
84.77,82.83,84.92,82.35,17575.0,146705776.0,2021,9,22,15,0,2021-09-22 15:00,17575.0,0.022885454759938632
82.68,83.4,84.45,82.36,11369.0,95224456.0,2021,9,23,15,0,2021-09-23 15:00,11369.0,-0.008708272859216241
83.45,81.99,84.3,81.87,12249.0,101552248.0,2021,9,24,15,0,2021-09-24 15:00,12249.0,0.017495506291192425
82.64,79.71,83.5,79.3,17794.0,143727696.0,2021,9,27,15,0,2021-09-27 15:00,17794.0,0.035454985479186914
79.91,80.13,81.75,78.82,11793.0,94785504.0,2021,9,28,15,0,2021-09-28 15:00,11793.0,-0.0027530972343886733
79.52,78.15,80.0,77.88,14957.0,117934272.0,2021,9,29,15,0,2021-09-29 15:00,14957.0,0.017228370221327848
78.79,79.62,80.6,78.19,11384.0,90722720.0,2021,9,30,15,0,2021-09-30 15:00,11384.0,-0.010534331767990839
79.5,81.47,82.77,79.5,11767.0,95694024.0,2021,10,8,15,0,2021-10-08 15:00,11767.0,-0.024779874213836463
81.99,82.0,82.37,81.21,8898.0,72830848.0,2021,10,11,15,0,2021-10-11 15:00,8898.0,-0.00012196609342608998
81.1,79.71,81.81,78.79,12740.0,101726008.0,2021,10,12,15,0,2021-10-12 15:00,12740.0,0.017139334155363756
79.9,80.35,82.13,79.5,15580.0,125525304.0,2021,10,13,15,0,2021-10-13 15:00,15580.0,-0.005632040050062436
79.65,79.13,80.2,79.03,11460.0,90896320.0,2021,10,14,15,0,2021-10-14 15:00,11460.0,0.006528562460765978
79.14,79.75,80.7,78.54,13407.0,106842752.0,2021,10,15,15,0,2021-10-15 15:00,13407.0,-0.007707859489512249
79.75,77.25,79.75,76.5,20127.0,155715184.0,2021,10,18,15,0,2021-10-18 15:00,20127.0,0.03134796238244514
77.18,76.95,77.68,76.31,13195.0,101624688.0,2021,10,19,15,0,2021-10-19 15:00,13195.0,0.0029800466442083955
77.4,77.43,78.75,77.11,16347.0,127425720.0,2021,10,20,15,0,2021-10-20 15:00,16347.0,-0.0003875968992248209
77.3,75.61,77.47,75.51,18295.0,139540416.0,2021,10,21,15,0,2021-10-21 15:00,18295.0,0.021862871927554952
76.46,75.78,76.93,75.61,16237.0,123859896.0,2021,10,22,15,0,2021-10-22 15:00,16237.0,0.0088935391054145
75.45,76.1,76.23,73.88,17640.0,132053200.0,2021,10,25,15,0,2021-10-25 15:00,17640.0,-0.008614976805831563
76.0,79.02,81.18,75.72,39894.0,317375712.0,2021,10,26,15,0,2021-10-26 15:00,39894.0,-0.039736842105263105
78.2,74.97,79.59,74.35,26541.0,201839328.0,2021,10,27,15,0,2021-10-27 15:00,26541.0,0.041304347826087
74.79,74.33,76.33,73.9,13747.0,103186040.0,2021,10,28,15,0,2021-10-28 15:00,13747.0,0.0061505548870170864
74.42,76.61,77.89,74.34,19383.0,148050384.0,2021,10,29,15,0,2021-10-29 15:00,19383.0,-0.02942757323300185
76.0,79.88,80.2,74.87,25363.0,198817920.0,2021,11,1,15,0,2021-11-01 15:00,25363.0,-0.05105263157894731
79.86,78.75,81.0,78.15,19440.0,154713776.0,2021,11,2,15,0,2021-11-02 15:00,19440.0,0.01389932381667918
78.61,78.81,80.48,78.21,14065.0,111343664.0,2021,11,3,15,0,2021-11-03 15:00,14065.0,-0.0025442055718102384
83.0,84.38,86.88,81.7,52337.0,444335840.0,2021,11,4,15,0,2021-11-04 15:00,52337.0,-0.016626506024096332
85.89,85.1,90.9,84.59,78345.0,685203520.0,2021,11,5,15,0,2021-11-05 15:00,78345.0,0.009197811153801447
83.98,81.89,84.67,81.63,33030.0,272172512.0,2021,11,8,15,0,2021-11-08 15:00,33030.0,0.02488687782805434
81.5,85.0,86.5,81.35,31017.0,262039248.0,2021,11,9,15,0,2021-11-09 15:00,31017.0,-0.04294478527607362
84.51,83.95,86.0,82.97,22514.0,189658976.0,2021,11,10,15,0,2021-11-10 15:00,22514.0,0.0066264347414507424
83.98,84.22,85.65,82.77,27458.0,231121312.0,2021,11,11,15,0,2021-11-11 15:00,27458.0,-0.0028578232912597626
85.5,85.67,88.7,84.5,35007.0,301867168.0,2021,11,12,15,0,2021-11-12 15:00,35007.0,-0.0019883040935672713
85.68,86.4,88.13,85.56,25037.0,217359712.0,2021,11,15,15,0,2021-11-15 15:00,25037.0,-0.008403361344537801
86.1,82.96,86.7,82.85,23345.0,196503648.0,2021,11,16,15,0,2021-11-16 15:00,23345.0,0.036469221835075505
82.7,83.02,84.09,82.62,14378.0,119733616.0,2021,11,17,15,0,2021-11-17 15:00,14378.0,-0.0038694074969769427
83.98,83.2,85.77,82.8,22492.0,188424640.0,2021,11,18,15,0,2021-11-18 15:00,22492.0,0.00928792569659444
83.35,83.75,84.74,82.5,17857.0,148973312.0,2021,11,19,15,0,2021-11-19 15:00,17857.0,-0.004799040191961676
83.61,86.67,86.83,83.02,29334.0,250700800.0,2021,11,22,15,0,2021-11-22 15:00,29334.0,-0.03659849300322931
85.99,85.98,87.27,85.5,20776.0,179110720.0,2021,11,23,15,0,2021-11-23 15:00,20776.0,0.00011629259216177353
85.7,95.54,95.81,85.41,97472.0,896049920.0,2021,11,24,15,0,2021-11-24 15:00,97472.0,-0.11481913652275383
95.0,100.94,103.58,94.1,113968.0,1142696704.0,2021,11,25,15,0,2021-11-25 15:00,113968.0,-0.06252631578947367
99.49,97.58,102.0,97.55,53938.0,533663456.0,2021,11,26,15,0,2021-11-26 15:00,53938.0,0.01919790933762184
96.61,95.6,96.8,93.66,42782.0,407775968.0,2021,11,29,15,0,2021-11-29 15:00,42782.0,0.01045440430597252
96.65,96.6,100.5,96.6,56734.0,556422656.0,2021,11,30,15,0,2021-11-30 15:00,56734.0,0.000517330574237055
98.33,94.8,99.1,94.49,43774.0,420481376.0,2021,12,1,15,0,2021-12-01 15:00,43774.0,0.03589952201769553
94.46,90.99,95.58,90.8,38013.0,351487712.0,2021,12,2,15,0,2021-12-02 15:00,38013.0,0.036735125979250466
90.97,94.03,95.97,90.61,37664.0,350494528.0,2021,12,3,15,0,2021-12-03 15:00,37664.0,-0.03363746289985712
93.65,91.2,93.95,91.02,22357.0,206035168.0,2021,12,6,15,0,2021-12-06 15:00,22357.0,0.0261612386545649
91.2,91.78,92.4,89.4,25166.0,227778320.0,2021,12,7,15,0,2021-12-07 15:00,25166.0,-0.006359649122806998
92.26,97.0,97.1,92.26,41101.0,390187968.0,2021,12,8,15,0,2021-12-08 15:00,41101.0,-0.05137654454801642
96.34,97.01,98.25,95.49,35631.0,345953408.0,2021,12,9,15,0,2021-12-09 15:00,35631.0,-0.0069545360182686495
97.0,102.0,102.68,96.5,77570.0,780317440.0,2021,12,10,15,0,2021-12-10 15:00,77570.0,-0.05154639175257732
102.0,105.87,106.7,101.01,68019.0,712656960.0,2021,12,13,15,0,2021-12-13 15:00,68019.0,-0.03794117647058828
105.87,98.9,105.97,98.82,55958.0,565598400.0,2021,12,14,15,0,2021-12-14 15:00,55958.0,0.06583545858127891
99.5,96.5,100.0,96.28,33332.0,325383008.0,2021,12,15,15,0,2021-12-15 15:00,33332.0,0.03015075376884422
97.88,97.0,98.46,96.11,25598.0,248993888.0,2021,12,16,15,0,2021-12-16 15:00,25598.0,0.008990600735594559
96.6,93.76,96.8,93.56,29060.0,274431072.0,2021,12,17,15,0,2021-12-17 15:00,29060.0,0.029399585921324942
93.0,89.68,94.7,89.35,37294.0,339268768.0,2021,12,20,15,0,2021-12-20 15:00,37294.0,0.035698924731182725
90.1,91.0,91.43,89.7,18551.0,168302688.0,2021,12,21,15,0,2021-12-21 15:00,18551.0,-0.009988901220865768
91.1,90.71,91.35,90.01,18033.0,163895744.0,2021,12,22,15,0,2021-12-22 15:00,18033.0,0.004281009879253574
90.02,88.89,90.69,88.5,20587.0,183435728.0,2021,12,23,15,0,2021-12-23 15:00,20587.0,0.012552766051988398
89.2,91.06,91.7,88.3,23410.0,210847072.0,2021,12,24,15,0,2021-12-24 15:00,23410.0,-0.020852017937219722
90.77,91.39,92.22,89.45,15951.0,144945824.0,2021,12,27,15,0,2021-12-27 15:00,15951.0,-0.0068304505894018356
91.49,92.1,92.65,89.99,15453.0,141919152.0,2021,12,28,15,0,2021-12-28 15:00,15453.0,-0.00666739534375341
91.1,89.97,91.68,89.82,11593.0,104560288.0,2021,12,29,15,0,2021-12-29 15:00,11593.0,0.012403951701426955
89.88,92.0,92.5,89.58,21282.0,193792288.0,2021,12,30,15,0,2021-12-30 15:00,21282.0,-0.023587004895416163
91.57,95.1,96.6,91.57,28565.0,270323776.0,2021,12,31,15,0,2021-12-31 15:00,28565.0,-0.03854974336573115
102.0,98.58,105.5,98.15,69344.0,704829824.0,2022,1,4,15,0,2022-01-04 15:00,69344.0,0.0335294117647059
97.0,97.3,99.44,95.13,29375.0,285071072.0,2022,1,5,15,0,2022-01-05 15:00,29375.0,-0.00309278350515461
96.95,94.3,96.95,93.6,21750.0,206732816.0,2022,1,6,15,0,2022-01-06 15:00,21750.0,0.027333677153171795
95.57,91.06,97.38,90.9,30394.0,284794272.0,2022,1,7,15,0,2022-01-07 15:00,30394.0,0.0471905409647378
90.98,91.24,92.15,89.01,15493.0,140573232.0,2022,1,10,15,0,2022-01-10 15:00,15493.0,-0.002857770938667739
90.06,91.4,92.45,90.06,12512.0,114452944.0,2022,1,11,15,0,2022-01-11 15:00,12512.0,-0.014878969575838367
91.43,92.18,92.5,90.82,10171.0,93253520.0,2022,1,12,15,0,2022-01-12 15:00,10171.0,-0.008202996828174559
92.78,93.1,95.66,91.99,20880.0,196688768.0,2022,1,13,15,0,2022-01-13 15:00,20880.0,-0.003449019185169144
92.0,90.55,94.46,89.86,22646.0,207970640.0,2022,1,14,15,0,2022-01-14 15:00,22646.0,0.015760869565217422
90.55,90.83,91.75,89.89,20547.0,186454080.0,2022,1,17,15,0,2022-01-17 15:00,20547.0,-0.00309221424627279
90.37,92.34,94.88,90.08,20674.0,192153520.0,2022,1,18,15,0,2022-01-18 15:00,20674.0,-0.021799269669137974
92.04,90.44,92.5,89.13,20486.0,184573664.0,2022,1,19,15,0,2022-01-19 15:00,20486.0,0.01738374619730561
90.46,90.35,91.96,89.79,14677.0,133334744.0,2022,1,20,15,0,2022-01-20 15:00,14677.0,0.0012160070749502481
90.0,87.26,90.0,86.28,20372.0,178721312.0,2022,1,21,15,0,2022-01-21 15:00,20372.0,0.03044444444444439
86.41,83.88,86.47,83.52,22389.0,189225168.0,2022,1,24,15,0,2022-01-24 15:00,22389.0,0.02927901863210278
83.88,82.81,84.6,81.73,18887.0,156316464.0,2022,1,25,15,0,2022-01-25 15:00,18887.0,0.012756318550309885
82.82,83.51,84.07,82.25,8917.0,74238168.0,2022,1,26,15,0,2022-01-26 15:00,8917.0,-0.00833132093697189
84.0,81.02,84.0,81.02,16277.0,133511952.0,2022,1,27,15,0,2022-01-27 15:00,16277.0,0.03547619047619052
81.99,78.78,82.3,78.68,14869.0,119672624.0,2022,1,28,15,0,2022-01-28 15:00,14869.0,0.03915111598975477
80.0,77.84,80.3,77.3,15096.0,118544288.0,2022,2,7,15,0,2022-02-07 15:00,15096.0,0.026999999999999958
77.19,78.53,79.5,77.19,14060.0,110547664.0,2022,2,8,15,0,2022-02-08 15:00,14060.0,-0.01735976162715382
78.48,79.05,80.35,78.48,12176.0,96439976.0,2022,2,9,15,0,2022-02-09 15:00,12176.0,-0.007262996941895937
78.53,78.92,79.48,78.53,10032.0,79214368.0,2022,2,10,15,0,2022-02-10 15:00,10032.0,-0.004966254934419974
78.03,77.66,78.91,77.3,7952.0,62028780.0,2022,2,11,15,0,2022-02-11 15:00,7952.0,0.0047417659874407865
76.61,76.76,77.6,75.32,10025.0,76574504.0,2022,2,14,15,0,2022-02-14 15:00,10025.0,-0.001957968933559662
77.45,78.25,79.34,77.4,12166.0,95665968.0,2022,2,15,15,0,2022-02-15 15:00,12166.0,-0.010329244673983178
79.92,79.9,80.88,78.25,12455.0,99088216.0,2022,2,16,15,0,2022-02-16 15:00,12455.0,0.0002502502502502005
80.0,79.4,80.7,78.91,12530.0,99888144.0,2022,2,17,15,0,2022-02-17 15:00,12530.0,0.007499999999999929
79.05,81.36,83.3,79.05,17729.0,144181184.0,2022,2,18,15,0,2022-02-18 15:00,17729.0,-0.02922201138519927
82.92,84.05,85.8,82.1,28478.0,239331440.0,2022,2,21,15,0,2022-02-21 15:00,28478.0,-0.013627592860588464
83.23,83.79,85.07,81.8,17991.0,150011024.0,2022,2,22,15,0,2022-02-22 15:00,17991.0,-0.006728343145500447
80.43,81.45,81.76,78.89,31095.0,250383328.0,2022,2,23,15,0,2022-02-23 15:00,31095.0,-0.012681835136143179
80.95,78.0,81.39,77.35,23653.0,187211664.0,2022,2,24,15,0,2022-02-24 15:00,23653.0,0.03644224830142066
79.0,80.49,83.38,78.5,21718.0,176296432.0,2022,2,25,15,0,2022-02-25 15:00,21718.0,-0.01886075949367082
80.28,79.54,81.3,79.3,11451.0,91399672.0,2022,2,28,15,0,2022-02-28 15:00,11451.0,0.009217737917289423
79.41,78.61,80.9,77.78,11863.0,93624448.0,2022,3,1,15,0,2022-03-01 15:00,11863.0,0.010074297947361758
78.61,78.61,78.7,77.36,10913.0,85233016.0,2022,3,2,15,0,2022-03-02 15:00,10913.0,0.0
78.85,79.79,79.79,77.68,13796.0,108777264.0,2022,3,3,15,0,2022-03-03 15:00,13796.0,-0.011921369689283602
78.71,85.96,87.5,78.68,55942.0,476040800.0,2022,3,4,15,0,2022-03-04 15:00,55942.0,-0.0921102782365646
85.96,85.17,87.5,83.86,32391.0,278051936.0,2022,3,7,15,0,2022-03-07 15:00,32391.0,0.009190321079571802
84.86,86.47,88.49,83.0,36451.0,313487520.0,2022,3,8,15,0,2022-03-08 15:00,36451.0,-0.01897242517086966
85.5,83.75,87.5,81.0,28912.0,241844800.0,2022,3,9,15,0,2022-03-09 15:00,28912.0,0.02046783625730994
84.4,82.63,86.0,82.44,20262.0,169913744.0,2022,3,10,15,0,2022-03-10 15:00,20262.0,0.020971563981042773
81.3,84.16,84.22,79.52,19017.0,156602272.0,2022,3,11,15,0,2022-03-11 15:00,19017.0,-0.03517835178351783
83.11,80.89,84.0,80.8,12385.0,101547976.0,2022,3,14,15,0,2022-03-14 15:00,12385.0,0.02671158705330284
78.5,66.02,78.5,64.98,70702.0,498204992.0,2022,3,15,15,0,2022-03-15 15:00,70702.0,0.15898089171974528
66.12,65.01,67.49,62.17,39696.0,255598592.0,2022,3,16,15,0,2022-03-16 15:00,39696.0,0.01678765880217785
66.25,65.97,69.48,65.5,33391.0,224403632.0,2022,3,17,15,0,2022-03-17 15:00,33391.0,0.00422641509433964
65.52,66.25,67.0,64.7,19098.0,125433032.0,2022,3,18,15,0,2022-03-18 15:00,19098.0,-0.011141636141636203
66.4,65.0,66.58,64.65,24664.0,161233680.0,2022,3,21,15,0,2022-03-21 15:00,24664.0,0.021084337349397676
65.2,64.84,65.85,64.24,17039.0,110835872.0,2022,3,22,15,0,2022-03-22 15:00,17039.0,0.0055214723926380275
65.33,65.03,65.57,64.43,12603.0,82076552.0,2022,3,23,15,0,2022-03-23 15:00,12603.0,0.004592071024031795
64.82,63.35,65.1,63.35,14334.0,91499504.0,2022,3,24,15,0,2022-03-24 15:00,14334.0,0.022678185745140265
63.33,63.68,67.07,63.33,21622.0,140629200.0,2022,3,25,15,0,2022-03-25 15:00,21622.0,-0.005526606663508628
62.9,63.9,64.82,62.28,15119.0,96417128.0,2022,3,28,15,0,2022-03-28 15:00,15119.0,-0.01589825119236884
64.0,63.16,64.33,62.39,14050.0,88606432.0,2022,3,29,15,0,2022-03-29 15:00,14050.0,0.013125000000000053
63.3,63.3,63.97,62.7,11904.0,75429120.0,2022,3,30,15,0,2022-03-30 15:00,11904.0,0.0
63.2,63.7,64.83,63.02,19414.0,123939120.0,2022,3,31,15,0,2022-03-31 15:00,19414.0,-0.00791139240506329
63.2,62.63,63.48,62.51,16734.0,105147864.0,2022,4,1,15,0,2022-04-01 15:00,16734.0,0.009018987341772157
62.7,62.75,63.5,62.21,12820.0,80592040.0,2022,4,6,15,0,2022-04-06 15:00,12820.0,-0.0007974481658691732
62.75,60.52,63.26,60.52,18046.0,111024992.0,2022,4,7,15,0,2022-04-07 15:00,18046.0,0.03553784860557764
60.8,59.76,60.83,58.02,19449.0,115334096.0,2022,4,8,15,0,2022-04-08 15:00,19449.0,0.017105263157894724
60.78,58.51,60.79,58.0,18019.0,106364808.0,2022,4,11,15,0,2022-04-11 15:00,18019.0,0.0373478117801909
58.3,59.06,59.36,57.4,14889.0,86948304.0,2022,4,12,15,0,2022-04-12 15:00,14889.0,-0.013036020583190483
